from,to,carrier,departure,days_to_departure,price
Moscow,Berlin,Трансаэро---Аэрофлот,2014-12-25,8,6523
Moscow,Berlin,Трансаэро,2014-12-25,27,6894
Moscow,Berlin,Air-Berlin,2014-12-25,79,8766
Moscow,Berlin,Air-Berlin,2014-12-24,0,10326
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-12-24,33,5894
Moscow,Berlin,Трансаэро,2014-12-24,43,5931
Moscow,Berlin,Трансаэро---Аэрофлот---S7---Сибирь,2014-12-23,0,8990
Moscow,Berlin,Аэрофлот,2014-12-23,1,12902
Moscow,Berlin,Трансаэро,2014-12-23,19,7598
Moscow,Berlin,Трансаэро,2014-12-23,20,4514
Moscow,Berlin,Трансаэро,2014-12-23,33,7160
Moscow,Berlin,Аэрофлот,2014-12-22,0,8906
Moscow,Berlin,Трансаэро,2014-12-22,4,7492
Moscow,Berlin,Аэрофлот,2014-12-22,5,11192
Moscow,Berlin,Трансаэро,2014-12-22,46,5381
Moscow,Berlin,Трансаэро,2014-12-21,1,5981
Moscow,Berlin,Трансаэро,2014-12-20,0,12113
Moscow,Berlin,Трансаэро,2014-12-20,2,6996
Moscow,Berlin,Трансаэро,2014-12-20,3,7187
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-12-20,10,7100
Moscow,Berlin,Аэрофлот,2014-12-20,21,6038
Moscow,Berlin,Трансаэро,2014-12-20,27,7835
Moscow,Berlin,S7---Сибирь,2014-12-19,0,17528
Moscow,Berlin,Air-Berlin,2014-12-19,51,5522
Moscow,Berlin,Трансаэро,2014-12-19,52,6325
Moscow,Berlin,Трансаэро,2014-12-19,90,5054
Moscow,Berlin,Трансаэро,2014-12-18,9,8643
Moscow,Berlin,Трансаэро,2014-12-18,77,5040
Moscow,Berlin,Аэрофлот,2014-12-17,0,7912
Moscow,Berlin,Трансаэро,2014-12-16,27,5725
Moscow,Berlin,Трансаэро,2014-12-16,28,5328
Moscow,Berlin,Трансаэро,2014-12-16,29,5328
Moscow,Berlin,S7---Сибирь,2014-12-14,5,12300
Moscow,Berlin,Трансаэро,2014-12-14,11,7290
Moscow,Berlin,S7---Сибирь,2014-12-12,18,11914
Moscow,Berlin,Аэрофлот,2014-12-11,22,4904
Moscow,Berlin,Аэрофлот,2014-12-11,23,4888
Moscow,Berlin,Аэрофлот,2014-12-11,31,4760
Moscow,Berlin,S7---Сибирь,2014-12-10,0,8350
Moscow,Berlin,Аэрофлот,2014-12-09,4,5398
Moscow,Berlin,Air-Berlin,2014-12-08,6,6755
Moscow,Berlin,Air-Berlin,2014-12-08,60,3796
Moscow,Berlin,Аэрофлот,2014-12-07,16,5028
Moscow,Berlin,Трансаэро,2014-12-07,25,6050
Moscow,Berlin,Аэрофлот,2014-12-06,0,9863
Moscow,Berlin,Air-Berlin,2014-12-06,21,8042
Moscow,Berlin,Аэрофлот,2014-12-06,28,4760
Moscow,Berlin,Air-Berlin,2014-12-05,14,4865
Moscow,Berlin,Lufthansa,2014-12-05,23,6007
Moscow,Berlin,Air-Serbia,2014-12-04,22,6669
Moscow,Berlin,S7---Сибирь,2014-12-03,0,7569
Moscow,Berlin,Air-Berlin,2014-12-03,6,6335
Moscow,Berlin,Аэрофлот,2014-12-02,5,4780
Moscow,Berlin,Аэрофлот,2014-11-30,4,5028
Moscow,Berlin,Трансаэро,2014-11-29,10,4340
Moscow,Berlin,Аэрофлот,2014-11-28,0,5398
Moscow,Berlin,Трансаэро---Air-Berlin,2014-11-28,16,5632
Moscow,Berlin,Аэрофлот,2014-11-28,17,7665
Moscow,Berlin,Трансаэро---Аэрофлот,2014-11-27,15,4069
Moscow,Berlin,S7---Сибирь,2014-11-27,45,4327
Moscow,Berlin,Трансаэро,2014-11-26,2,9739
Moscow,Berlin,Трансаэро,2014-11-25,2,4744
Moscow,Berlin,Трансаэро,2014-11-24,14,6126
Moscow,Berlin,Трансаэро,2014-11-24,17,5194
Moscow,Berlin,Трансаэро,2014-11-23,0,6113
Moscow,Berlin,S7---Сибирь,2014-11-23,7,5510
Moscow,Berlin,Аэрофлот---Air-Berlin,2014-11-23,23,4694
Moscow,Berlin,Air-Berlin,2014-11-23,44,3537
Moscow,Berlin,Международные-авиалинии-Украины-(МАУ),2014-11-22,29,6461
Moscow,Berlin,Трансаэро,2014-11-20,13,4952
Moscow,Berlin,Трансаэро,2014-11-20,28,4928
Moscow,Berlin,Air-Berlin,2014-11-19,7,5832
Moscow,Berlin,Трансаэро,2014-11-17,18,5018
Moscow,Berlin,S7---Сибирь,2014-11-16,2,12909
Moscow,Berlin,Трансаэро,2014-11-16,15,5018
Moscow,Berlin,Air-Berlin,2014-11-15,43,3832
Moscow,Berlin,Трансаэро,2014-11-14,2,7574
Moscow,Berlin,Аэрофлот,2014-11-14,10,8810
Moscow,Berlin,Трансаэро,2014-11-12,3,6401
Moscow,Berlin,Аэрофлот,2014-11-11,7,7113
Moscow,Berlin,Трансаэро,2014-11-10,1,6166
Moscow,Berlin,Аэрофлот,2014-11-10,2,4760
Moscow,Berlin,Трансаэро---Аэрофлот,2014-11-10,3,5817
Moscow,Berlin,Трансаэро,2014-11-10,4,6965
Moscow,Berlin,Аэрофлот,2014-11-09,0,7665
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-11-08,2,7584
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-11-08,3,7584
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-11-08,5,7584
Moscow,Berlin,Трансаэро,2014-11-08,7,7792
Moscow,Berlin,Трансаэро,2014-11-08,10,4928
Moscow,Berlin,Air-Berlin,2014-11-08,70,3615
Moscow,Berlin,Аэрофлот,2014-11-06,0,9276
Moscow,Berlin,Трансаэро,2014-11-06,27,4381
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-11-05,0,7279
Moscow,Berlin,Трансаэро,2014-11-05,41,5132
Moscow,Berlin,Air-Berlin,2014-11-04,23,4890
Moscow,Berlin,Трансаэро,2014-11-03,12,7225
Moscow,Berlin,Трансаэро,2014-11-03,15,6378
Moscow,Berlin,Трансаэро,2014-11-02,14,16095
Moscow,Berlin,Трансаэро---S7---Сибирь---Air-Berlin,2014-11-02,15,17468
Moscow,Berlin,Аэрофлот,2014-11-02,18,11597
Moscow,Berlin,Трансаэро,2014-11-02,23,7692
Moscow,Berlin,Трансаэро,2014-11-02,37,5422
Moscow,Berlin,Air-Berlin,2014-11-01,23,8485
Moscow,Berlin,Air-Berlin,2014-11-01,28,8785
Moscow,Berlin,Трансаэро,2014-10-31,13,9335
Moscow,Berlin,Трансаэро,2014-10-30,0,7555
Moscow,Berlin,Трансаэро,2014-10-30,47,8129
Moscow,Berlin,Аэрофлот,2014-10-28,89,6871
Moscow,Berlin,Трансаэро,2014-10-27,2,9062
Moscow,Berlin,Трансаэро,2014-10-26,20,5094
Moscow,Berlin,Air-Berlin,2014-10-26,48,4857
Moscow,Berlin,Трансаэро,2014-10-26,54,7573
Moscow,Berlin,Трансаэро,2014-10-25,2,5770
Moscow,Berlin,Air-Berlin,2014-10-25,38,4507
Moscow,Berlin,Аэрофлот,2014-10-24,32,5807
Moscow,Berlin,Аэрофлот,2014-10-22,4,5332
Moscow,Berlin,Трансаэро,2014-10-22,8,6535
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-10-22,26,7092
Moscow,Berlin,Аэрофлот,2014-10-22,75,6871
Moscow,Berlin,Аэрофлот---Трансаэро,2014-10-21,18,3714
Moscow,Berlin,S7---Сибирь,2014-10-21,21,4893
Moscow,Berlin,Air-Berlin,2014-10-19,39,4304
Moscow,Berlin,Трансаэро,2014-10-18,20,6604
Moscow,Berlin,Трансаэро---Air-Berlin,2014-10-18,42,4437
Moscow,Berlin,Трансаэро,2014-10-17,10,5754
Moscow,Berlin,Трансаэро,2014-10-17,14,5244
Moscow,Berlin,Air-Berlin,2014-10-16,20,4198
Moscow,Berlin,Аэрофлот,2014-10-16,40,4899
Moscow,Berlin,Трансаэро,2014-10-15,3,4705
Moscow,Berlin,Air-Berlin,2014-10-15,79,3538
Moscow,Berlin,Air-Berlin,2014-10-14,0,7286
Moscow,Berlin,Трансаэро,2014-10-14,18,4752
Moscow,Berlin,Трансаэро,2014-10-14,22,6330
Moscow,Berlin,Air-Berlin,2014-10-14,34,3640
Moscow,Berlin,Трансаэро,2014-10-13,5,6779
Moscow,Berlin,Трансаэро,2014-10-11,24,4866
Moscow,Berlin,Air-Berlin,2014-10-11,31,3640
Moscow,Berlin,Трансаэро,2014-10-10,23,4866
Moscow,Berlin,Air-Berlin,2014-10-09,5,5492
Moscow,Berlin,Трансаэро,2014-10-09,12,5135
Moscow,Berlin,Air-Berlin,2014-10-09,26,4650
Moscow,Berlin,Трансаэро,2014-10-09,45,6980
Moscow,Berlin,Трансаэро,2014-10-08,8,4956
Moscow,Berlin,Air-Berlin,2014-10-08,22,6032
Moscow,Berlin,Трансаэро,2014-10-07,1,5288
Moscow,Berlin,Аэрофлот,2014-10-07,3,6828
Moscow,Berlin,Трансаэро,2014-10-07,87,4278
Moscow,Berlin,Трансаэро,2014-10-06,34,4079
Moscow,Berlin,Air-Berlin,2014-10-05,16,5258
Moscow,Berlin,S7---Сибирь,2014-10-05,27,6627
Moscow,Berlin,Аэрофлот,2014-10-04,9,8376
Moscow,Berlin,Трансаэро,2014-10-03,2,6270
Moscow,Berlin,Трансаэро,2014-09-29,3,5435
Moscow,Berlin,Трансаэро,2014-09-28,2,6315
Moscow,Berlin,Трансаэро,2014-09-28,9,9730
Moscow,Berlin,Трансаэро,2014-09-28,30,7255
Moscow,Berlin,Трансаэро,2014-09-27,39,6093
Moscow,Berlin,Трансаэро,2014-09-27,50,4406
Moscow,Berlin,S7---Сибирь,2014-09-26,11,10424
Moscow,Berlin,Трансаэро,2014-09-26,17,6612
Moscow,Berlin,Трансаэро,2014-09-26,18,6382
Moscow,Berlin,Air-Berlin,2014-09-25,1,8428
Moscow,Berlin,Трансаэро,2014-09-25,43,4406
Moscow,Berlin,Air-Berlin,2014-09-25,45,4628
Moscow,Berlin,Трансаэро,2014-09-25,83,4565
Moscow,Berlin,Air-Berlin,2014-09-24,0,8882
Moscow,Berlin,Трансаэро,2014-09-24,4,4580
Moscow,Berlin,Трансаэро,2014-09-23,0,6478
Moscow,Berlin,Трансаэро,2014-09-23,3,5888
Moscow,Berlin,Трансаэро---Аэрофлот,2014-09-23,8,7462
Moscow,Berlin,Air-Berlin,2014-09-23,19,5892
Moscow,Berlin,Трансаэро,2014-09-23,21,5246
Moscow,Berlin,Brussels-Airlines,2014-09-22,20,4625
Moscow,Berlin,Трансаэро,2014-09-22,27,6426
Moscow,Berlin,Трансаэро,2014-09-22,30,6576
Moscow,Berlin,Аэрофлот,2014-09-22,36,11132
Moscow,Berlin,S7---Сибирь,2014-09-22,87,4487
Moscow,Berlin,S7---Сибирь,2014-09-22,88,4487
Moscow,Berlin,Трансаэро,2014-09-21,25,4700
Moscow,Berlin,S7---Сибирь,2014-09-21,82,4164
Moscow,Berlin,S7---Сибирь,2014-09-20,3,7733
Moscow,Berlin,Air-Berlin,2014-09-20,4,7608
Moscow,Berlin,Трансаэро,2014-09-19,9,5667
Moscow,Berlin,Трансаэро,2014-09-18,5,5602
Moscow,Berlin,Air-Berlin,2014-09-18,6,7807
Moscow,Berlin,Аэрофлот,2014-09-18,21,6728
Moscow,Berlin,Lufthansa,2014-09-18,73,7953
Moscow,Berlin,Air-Berlin,2014-09-17,0,9208
Moscow,Berlin,Трансаэро,2014-09-16,4,4698
Moscow,Berlin,Air-Berlin,2014-09-16,40,4628
Moscow,Berlin,Трансаэро,2014-09-15,9,7363
Moscow,Berlin,Аэрофлот,2014-09-15,13,7857
Moscow,Berlin,Air-Berlin,2014-09-15,32,4170
Moscow,Berlin,Аэрофлот,2014-09-15,71,5389
Moscow,Berlin,S7---Сибирь,2014-09-14,0,10878
Moscow,Berlin,Аэрофлот,2014-09-14,68,4589
Moscow,Berlin,Аэрофлот,2014-09-14,71,4589
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-09-13,5,5820
Moscow,Berlin,Аэрофлот---MIAT---Mongolian-Airlines,2014-09-13,11,4545
Moscow,Berlin,Air-Berlin,2014-09-12,5,6262
Moscow,Berlin,Air-Berlin,2014-09-11,30,4489
Moscow,Berlin,Air-Berlin,2014-09-11,49,4538
Moscow,Berlin,Трансаэро,2014-09-10,12,4698
Moscow,Berlin,Austrian-Airlines,2014-09-10,65,8312
Moscow,Berlin,Аэрофлот,2014-09-09,0,6581
Moscow,Berlin,Трансаэро,2014-09-09,3,6679
Moscow,Berlin,S7---Сибирь,2014-09-09,4,6259
Moscow,Berlin,Aegean-Airlines,2014-09-09,63,6437
Moscow,Berlin,S7---Сибирь,2014-09-08,5,9937
Moscow,Berlin,Aegean-Airlines,2014-09-08,62,6437
Moscow,Berlin,Трансаэро,2014-09-07,4,5487
Moscow,Berlin,Трансаэро,2014-09-07,22,9198
Moscow,Berlin,Аэрофлот,2014-09-07,64,3865
Moscow,Berlin,Аэрофлот,2014-09-06,1,7768
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-09-06,27,5997
Moscow,Berlin,Аэрофлот,2014-09-06,81,6440
Moscow,Berlin,Аэрофлот,2014-09-05,7,7688
Moscow,Berlin,Аэрофлот,2014-09-05,59,11107
Moscow,Berlin,Международные-авиалинии-Украины-(МАУ),2014-09-05,60,7186
Moscow,Berlin,Аэрофлот,2014-09-05,62,3865
Moscow,Berlin,Трансаэро,2014-09-04,19,5090
Moscow,Berlin,Аэрофлот,2014-09-04,58,3089
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-09-03,1,5653
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-09-03,2,5652
Moscow,Berlin,Трансаэро,2014-09-03,8,6825
Moscow,Berlin,Аэрофлот,2014-09-03,33,6124
Moscow,Berlin,Трансаэро,2014-09-02,1,5204
Moscow,Berlin,Аэрофлот,2014-09-02,13,4927
Moscow,Berlin,Трансаэро,2014-09-01,9,5289
Moscow,Berlin,Air-Baltic,2014-09-01,37,4228
Moscow,Berlin,Air-France,2014-09-01,55,7738
Moscow,Berlin,Трансаэро,2014-08-31,53,6556
Moscow,Berlin,Трансаэро,2014-08-30,0,5584
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-08-30,20,6869
Moscow,Berlin,Трансаэро---Аэрофлот,2014-08-29,0,9874
Moscow,Berlin,Аэрофлот,2014-08-29,53,4109
Moscow,Berlin,Трансаэро---Air-Berlin,2014-08-28,16,4835
Moscow,Berlin,Трансаэро,2014-08-28,23,4556
Moscow,Berlin,Трансаэро,2014-08-28,28,6803
Moscow,Berlin,Трансаэро,2014-08-26,14,5982
Moscow,Berlin,Аэрофлот,2014-08-26,49,5974
Moscow,Berlin,Трансаэро,2014-08-24,12,6350
Moscow,Berlin,Трансаэро,2014-08-24,15,6350
Moscow,Berlin,Air-France,2014-08-24,48,17120
Moscow,Berlin,Аэрофлот,2014-08-23,10,7231
Moscow,Berlin,Трансаэро,2014-08-23,26,7114
Moscow,Berlin,Air-Berlin,2014-08-23,37,7574
Moscow,Berlin,Трансаэро,2014-08-23,38,7985
Moscow,Berlin,Аэрофлот,2014-08-23,46,5859
Moscow,Berlin,Аэрофлот,2014-08-23,49,3865
Moscow,Berlin,Трансаэро,2014-08-23,52,6230
Moscow,Berlin,S7---Сибирь---Аэрофлот,2014-08-22,3,11281
Moscow,Berlin,SAS---Scandinavian-Airlines-System,2014-08-22,9,7018
Moscow,Berlin,Трансаэро,2014-08-22,13,7344
Moscow,Berlin,Аэрофлот,2014-08-22,61,8440
Moscow,Berlin,Аэрофлот,2014-08-21,0,11158
Moscow,Berlin,Аэрофлот,2014-08-21,7,6887
Moscow,Berlin,Трансаэро,2014-08-21,9,5933
Moscow,Berlin,Трансаэро,2014-08-21,27,6354
Moscow,Berlin,Аэрофлот,2014-08-21,47,5069
Moscow,Berlin,Lufthansa,2014-08-20,19,8206
Moscow,Berlin,Air-France,2014-08-20,42,11374
Moscow,Berlin,Трансаэро,2014-08-20,44,6691
Moscow,Berlin,Finnair---SwissAir,2014-08-19,0,8610
Moscow,Berlin,Трансаэро,2014-08-19,26,4648
Moscow,Berlin,Аэрофлот,2014-08-19,45,6189
Moscow,Berlin,Трансаэро,2014-08-19,59,4677
Moscow,Berlin,S7---Сибирь,2014-08-18,0,12449
Moscow,Berlin,Air-Berlin---Lufthansa,2014-08-18,19,6781
Moscow,Berlin,Iberia,2014-08-18,42,9640
Moscow,Berlin,Lufthansa,2014-08-18,73,5710
Moscow,Berlin,Air-Berlin,2014-08-17,0,12615
Moscow,Berlin,Трансаэро,2014-08-17,20,4820
Moscow,Berlin,Аэрофлот,2014-08-17,41,3865
Moscow,Berlin,Трансаэро,2014-08-17,43,5094
Moscow,Berlin,Аэрофлот,2014-08-16,10,7208
Moscow,Berlin,Air-Berlin,2014-08-15,0,17664
Moscow,Berlin,Finnair,2014-08-15,3,24957
Moscow,Berlin,S7---Сибирь---Аэрофлот,2014-08-15,9,6724
Moscow,Berlin,Air-Berlin,2014-08-15,23,5798
Moscow,Berlin,Аэрофлот,2014-08-15,40,4046
Moscow,Berlin,Lufthansa,2014-08-14,2,7199
Moscow,Berlin,Air-Berlin,2014-08-14,13,6962
Moscow,Berlin,Трансаэро,2014-08-14,36,4945
Moscow,Berlin,Аэрофлот,2014-08-14,37,5619
Moscow,Berlin,Аэрофлот,2014-08-14,39,4802
Moscow,Berlin,Аэрофлот,2014-08-13,0,8667
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-08-13,3,5697
Moscow,Berlin,Трансаэро,2014-08-12,8,6803
Moscow,Berlin,Международные-авиалинии-Украины-(МАУ),2014-08-12,36,5060
Moscow,Berlin,Аэрофлот,2014-08-12,37,4429
Moscow,Berlin,Аэрофлот,2014-08-12,38,6891
Moscow,Berlin,Air-Berlin,2014-08-12,89,4981
Moscow,Berlin,Трансаэро,2014-08-11,24,4565
Moscow,Berlin,Air-Berlin,2014-08-11,40,6181
Moscow,Berlin,Аэрофлот,2014-08-10,35,7638
Moscow,Berlin,Air-Berlin,2014-08-10,45,5461
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-08-09,1,5697
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-08-09,4,4776
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-08-09,9,5644
Moscow,Berlin,S7---Сибирь,2014-08-08,2,11555
Moscow,Berlin,Аэрофлот,2014-08-08,33,4829
Moscow,Berlin,Lufthansa,2014-08-08,42,5069
Moscow,Berlin,Трансаэро,2014-08-08,46,5032
Moscow,Berlin,Turkish-Airlines,2014-08-07,2,9321
Moscow,Berlin,Трансаэро,2014-08-07,37,5095
Moscow,Berlin,Трансаэро---Turkish-Airlines,2014-08-06,1,8260
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-08-06,5,6802
Moscow,Berlin,Международные-авиалинии-Украины-(МАУ),2014-08-06,32,5860
Moscow,Berlin,Lufthansa,2014-08-06,42,5234
Moscow,Berlin,S7---Сибирь,2014-08-05,0,9046
Moscow,Berlin,Air-Berlin,2014-08-05,3,7646
Moscow,Berlin,Lufthansa,2014-08-05,5,11363
Moscow,Berlin,Аэрофлот,2014-08-05,30,4669
Moscow,Berlin,Эйр-Молдова,2014-08-05,31,6727
Moscow,Berlin,Air-Berlin,2014-08-04,4,8253
Moscow,Berlin,Аэрофлот,2014-08-04,29,4669
Moscow,Berlin,Air-Berlin,2014-08-03,10,8220
Moscow,Berlin,Air-Berlin,2014-08-03,12,6719
Moscow,Berlin,Трансаэро---Аэрофлот,2014-08-03,32,7442
Moscow,Berlin,Трансаэро,2014-08-03,33,5788
Moscow,Berlin,Air-Berlin,2014-08-02,4,8338
Moscow,Berlin,Аэрофлот,2014-08-02,5,8176
Moscow,Berlin,Lufthansa---Air-Berlin,2014-08-02,16,8901
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-08-02,17,5519
Moscow,Berlin,Аэрофлот,2014-08-02,28,4349
Moscow,Berlin,Аэрофлот,2014-08-02,43,7990
Moscow,Berlin,Аэрофлот,2014-08-02,48,7905
Moscow,Berlin,Аэрофлот,2014-08-02,49,7536
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-08-02,83,4952
Moscow,Berlin,Аэрофлот,2014-08-01,23,8806
Moscow,Berlin,Аэрофлот,2014-08-01,24,6876
Moscow,Berlin,Международные-авиалинии-Украины-(МАУ),2014-08-01,25,7426
Moscow,Berlin,Аэрофлот,2014-08-01,26,9489
Moscow,Berlin,Трансаэро,2014-08-01,34,4932
Moscow,Berlin,Air-Berlin,2014-08-01,70,5880
Moscow,Berlin,Аэрофлот,2014-07-31,23,13489
Moscow,Berlin,Аэрофлот,2014-07-31,26,5244
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-07-30,3,5052
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-07-30,12,6661
Moscow,Berlin,Аэрофлот,2014-07-30,21,5970
Moscow,Berlin,Трансаэро,2014-07-29,39,4131
Moscow,Berlin,Аэрофлот,2014-07-28,1,6791
Moscow,Berlin,Brussels-Airlines,2014-07-28,7,4795
Moscow,Berlin,Аэрофлот,2014-07-28,19,14289
Moscow,Berlin,Аэрофлот---Bulgaria-Air,2014-07-28,21,7626
Moscow,Berlin,Аэрофлот,2014-07-28,22,4429
Moscow,Berlin,Air-Berlin,2014-07-27,0,8520
Moscow,Berlin,Аэрофлот,2014-07-27,9,12492
Moscow,Berlin,Трансаэро,2014-07-27,53,6490
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-07-26,4,6658
Moscow,Berlin,Air-Berlin,2014-07-26,8,6366
Moscow,Berlin,Аэрофлот,2014-07-26,12,9880
Moscow,Berlin,Аэрофлот,2014-07-26,20,4216
Moscow,Berlin,Трансаэро,2014-07-26,22,5371
Moscow,Berlin,Трансаэро,2014-07-26,23,5320
Moscow,Berlin,Air-Berlin,2014-07-26,25,6926
Moscow,Berlin,Трансаэро,2014-07-26,29,4895
Moscow,Berlin,Трансаэро,2014-07-26,51,6273
Moscow,Berlin,S7---Сибирь,2014-07-25,0,8978
Moscow,Berlin,Air-Berlin,2014-07-25,12,7582
Moscow,Berlin,Аэрофлот,2014-07-25,17,2879
Moscow,Berlin,Трансаэро,2014-07-25,18,6739
Moscow,Berlin,Аэрофлот,2014-07-25,19,6914
Moscow,Berlin,Аэрофлот,2014-07-25,20,5069
Moscow,Berlin,Аэрофлот,2014-07-25,80,7215
Moscow,Berlin,Трансаэро,2014-07-24,15,4982
Moscow,Berlin,Lufthansa,2014-07-24,86,5767
Moscow,Berlin,Трансаэро,2014-07-23,27,4910
Moscow,Berlin,Трансаэро,2014-07-23,28,5182
Moscow,Berlin,Аэрофлот,2014-07-22,0,10625
Moscow,Berlin,Трансаэро,2014-07-22,4,4945
Moscow,Berlin,Трансаэро,2014-07-22,6,7045
Moscow,Berlin,Аэрофлот,2014-07-22,14,16063
Moscow,Berlin,Аэрофлот,2014-07-22,17,2389
Moscow,Berlin,S7---Сибирь,2014-07-22,54,5249
Moscow,Berlin,Turkish-Airlines,2014-07-21,14,6547
Moscow,Berlin,Emirates---Трансаэро,2014-07-21,16,8656
Moscow,Berlin,Трансаэро,2014-07-20,10,5919
Moscow,Berlin,Аэрофлот,2014-07-20,12,9069
Moscow,Berlin,Аэрофлот,2014-07-20,13,5189
Moscow,Berlin,Air-France,2014-07-20,14,8692
Moscow,Berlin,Air-France---Cathay-Pacific-Airways,2014-07-20,15,13492
Moscow,Berlin,Air-Berlin,2014-07-20,21,6289
Moscow,Berlin,Трансаэро,2014-07-20,56,5426
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-07-19,5,5519
Moscow,Berlin,Аэрофлот,2014-07-19,12,3506
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-07-19,15,4670
Moscow,Berlin,MIAT---Mongolian-Airlines,2014-07-19,68,4888
Moscow,Berlin,Air-Berlin,2014-07-19,76,5920
Moscow,Berlin,Трансаэро,2014-07-18,3,5756
Moscow,Berlin,Аэрофлот---Air-France,2014-07-18,10,15322
Moscow,Berlin,Lufthansa,2014-07-18,12,8657
Moscow,Berlin,Turkish-Airlines,2014-07-18,28,7264
Moscow,Berlin,S7---Сибирь,2014-07-17,0,16554
Moscow,Berlin,Air-Berlin,2014-07-16,21,6940
Moscow,Berlin,Трансаэро---Air-Berlin,2014-07-16,42,8016
Moscow,Berlin,Аэрофлот,2014-07-15,7,10262
Moscow,Berlin,SwissAir,2014-07-15,41,5056
Moscow,Berlin,Трансаэро---Аэрофлот,2014-07-14,7,3499
Moscow,Berlin,Аэрофлот,2014-07-14,8,4829
Moscow,Berlin,Аэрофлот,2014-07-14,9,4829
Moscow,Berlin,Трансаэро,2014-07-14,24,5182
Moscow,Berlin,S7---Сибирь,2014-07-13,1,13950
Moscow,Berlin,Air-Berlin,2014-07-13,2,6588
Moscow,Berlin,Аэрофлот,2014-07-13,7,5026
Moscow,Berlin,Аэрофлот---Aegean-Airlines,2014-07-12,4,7718
Moscow,Berlin,Аэрофлот,2014-07-12,7,9927
Moscow,Berlin,Air-Berlin,2014-07-12,17,6057
Moscow,Berlin,Трансаэро,2014-07-12,58,5909
Moscow,Berlin,Lufthansa,2014-07-11,0,7062
Moscow,Berlin,Аэрофлот,2014-07-11,3,4189
Moscow,Berlin,Трансаэро---Аэрофлот,2014-07-11,4,4150
Moscow,Berlin,Аэрофлот,2014-07-11,45,6714
Moscow,Berlin,S7---Сибирь,2014-07-11,47,4839
Moscow,Berlin,Аэрофлот,2014-07-10,1,6589
Moscow,Berlin,Аэрофлот,2014-07-10,3,6088
Moscow,Berlin,Аэрофлот,2014-07-10,9,5940
Moscow,Berlin,Air-Berlin,2014-07-10,72,4390
Moscow,Berlin,Lufthansa,2014-07-10,75,4733
Moscow,Berlin,Уральские-авиалинии---Аэрофлот,2014-07-09,2,6222
